#
#
# US Geological Survey, Water Resources Data
# retrieved: 2016-09-13 21:24:34 EDT      (vaww02)
#
# This file contains USGS Surface-Water Daily Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd  agency code
# site_no    USGS site number
#
#
# Sites in this file include:
# USGS 03451000 SWANNANOA RIVER AT BILTMORE, NC
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		87915	
#
# Data heading explanations.
# begin_yr_dt ... First complete year of data of daily mean values for this day.
# end_yr_dt   ... Last complete year of data of daily mean values for this day.
# max_va      ... Maximum of daily mean values for this day.
# min_va      ... Minimum of daily mean values for this day.
# mean_va     ... Mean of daily mean values for this day.
# p05_va      ... 05 percentile of daily mean values for this day.
# p10_va      ... 10 percentile of daily mean values for this day.
# p20_va      ... 20 percentile of daily mean values for this day.
# p25_va      ... 25 percentile of daily mean values for this day.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
# p75_va      ... 75 percentile of daily mean values for this day.
# p80_va      ... 80 percentile of daily mean values for this day.
# p90_va      ... 90 percentile of daily mean values for this day.
# p95_va      ... 95 percentile of daily mean values for this day.
#
#
agency_cd	site_no	parameter_cd	ts_id	month_nu	day_nu	begin_yr	end_yr	count_nu	max_va_yr	max_va	min_va_yr	min_va	mean_va	p05_va	p10_va	p20_va	p25_va	p50_va	p75_va	p80_va	p90_va	p95_va
USGS	03451000	00060	87915	10	25	2012	2012	1	2012	27	2012	27	27					27				
USGS	03451000	00060	87915	10	26	2012	2012	1	2012	26	2012	26	26					26				
USGS	03451000	00060	87915	10	27	2012	2012	1	2012	26	2012	26	26					26				
USGS	03451000	00060	87915	10	28	2012	2012	1	2012	26	2012	26	26					26				
USGS	03451000	00060	87915	10	29	2012	2012	1	2012	34	2012	34	34					34				
USGS	03451000	00060	87915	10	30	2012	2012	1	2012	32	2012	32	32					32				
USGS	03451000	00060	87915	10	31	2012	2012	1	2012	29	2012	29	29					29				
USGS	03451000	00060	87915	11	1	2012	2012	1	2012	30	2012	30	30					30				
USGS	03451000	00060	87915	11	2	2012	2012	1	2012	28	2012	28	28					28				
USGS	03451000	00060	87915	11	3	2012	2012	1	2012	50	2012	50	50					50				
USGS	03451000	00060	87915	11	4	2012	2012	1	2012	139	2012	139	139					139				
USGS	03451000	00060	87915	11	5	2012	2012	1	2012	68	2012	68	68					68				
USGS	03451000	00060	87915	11	6	2012	2012	1	2012	47	2012	47	47					47				
USGS	03451000	00060	87915	11	7	2012	2012	1	2012	42	2012	42	42					42				
USGS	03451000	00060	87915	11	8	2012	2012	1	2012	40	2012	40	40					40				
USGS	03451000	00060	87915	11	9	2012	2012	1	2012	42	2012	42	42					42				
USGS	03451000	00060	87915	11	10	2012	2012	1	2012	41	2012	41	41					41				
USGS	03451000	00060	87915	11	11	2012	2012	1	2012	39	2012	39	39					39				
USGS	03451000	00060	87915	11	12	2012	2012	1	2012	37	2012	37	37					37				
USGS	03451000	00060	87915	11	13	2012	2012	1	2012	39	2012	39	39					39				
USGS	03451000	00060	87915	11	14	2012	2012	1	2012	38	2012	38	38					38				
USGS	03451000	00060	87915	11	15	2012	2012	1	2012	40	2012	40	40					40				
USGS	03451000	00060	87915	11	16	2012	2012	1	2012	121	2012	121	121					121				
USGS	03451000	00060	87915	11	17	2012	2012	1	2012	82	2012	82	82					82				
USGS	03451000	00060	87915	11	18	2012	2012	1	2012	55	2012	55	55					55				
USGS	03451000	00060	87915	11	19	2012	2012	1	2012	48	2012	48	48					48				
USGS	03451000	00060	87915	11	20	2012	2012	1	2012	46	2012	46	46					46				
USGS	03451000	00060	87915	11	21	2012	2012	1	2012	54	2012	54	54					54				
USGS	03451000	00060	87915	11	22	2012	2012	1	2012	72	2012	72	72					72				
USGS	03451000	00060	87915	11	23	2012	2012	1	2012	122	2012	122	122					122				
USGS	03451000	00060	87915	11	24	2012	2012	1	2012	64	2012	64	64					64				
USGS	03451000	00060	87915	11	25	2012	2012	1	2012	52	2012	52	52					52				
USGS	03451000	00060	87915	11	26	2012	2012	1	2012	48	2012	48	48					48				
USGS	03451000	00060	87915	11	27	2012	2012	1	2012	46	2012	46	46					46				
USGS	03451000	00060	87915	11	28	2012	2012	1	2012	393	2012	393	393					393				
USGS	03451000	00060	87915	11	29	2012	2012	1	2012	453	2012	453	453					453				
USGS	03451000	00060	87915	11	30	2012	2012	1	2012	146	2012	146	146					146				
USGS	03451000	00060	87915	12	1	2012	2012	1	2012	101	2012	101	101					101				
USGS	03451000	00060	87915	12	2	2012	2012	1	2012	109	2012	109	109					109				
USGS	03451000	00060	87915	12	3	2012	2012	1	2012	99	2012	99	99					99				
USGS	03451000	00060	87915	12	4	2012	2012	1	2012	68	2012	68	68					68				
USGS	03451000	00060	87915	12	5	2012	2012	1	2012	78	2012	78	78					78				
USGS	03451000	00060	87915	12	6	2012	2012	1	2012	195	2012	195	195					195				
USGS	03451000	00060	87915	12	7	2012	2012	1	2012	572	2012	572	572					572				
USGS	03451000	00060	87915	12	8	2012	2012	1	2012	761	2012	761	761					761				
USGS	03451000	00060	87915	12	9	2012	2012	1	2012	576	2012	576	576					576				
USGS	03451000	00060	87915	12	10	2012	2012	1	2012	144	2012	144	144					144				
USGS	03451000	00060	87915	12	11	2012	2012	1	2012	114	2012	114	114					114				
USGS	03451000	00060	87915	12	12	2012	2012	1	2012	100	2012	100	100					100				
USGS	03451000	00060	87915	12	13	2012	2012	1	2012	89	2012	89	89					89				
USGS	03451000	00060	87915	12	14	2012	2012	1	2012	82	2012	82	82					82				
USGS	03451000	00060	87915	12	15	2012	2012	1	2012	77	2012	77	77					77				
USGS	03451000	00060	87915	12	16	2012	2012	1	2012	196	2012	196	196					196				
USGS	03451000	00060	87915	12	17	2012	2012	1	2012	96	2012	96	96					96				
USGS	03451000	00060	87915	12	18	2012	2012	1	2012	70	2012	70	70					70				
USGS	03451000	00060	87915	12	19	2012	2012	1	2012	65	2012	65	65					65				
USGS	03451000	00060	87915	12	20	2012	2012	1	2012	73	2012	73	73					73				
USGS	03451000	00060	87915	12	21	2012	2012	1	2012	188	2012	188	188					188				
USGS	03451000	00060	87915	12	22	2012	2012	1	2012	301	2012	301	301					301				
USGS	03451000	00060	87915	12	23	2012	2012	1	2012	350	2012	350	350					350				
USGS	03451000	00060	87915	12	24	2012	2012	1	2012	159	2012	159	159					159				
USGS	03451000	00060	87915	12	25	2012	2012	1	2012	126	2012	126	126					126				
USGS	03451000	00060	87915	12	26	2012	2012	1	2012	109	2012	109	109					109				
USGS	03451000	00060	87915	12	27	2012	2012	1	2012	194	2012	194	194					194				
USGS	03451000	00060	87915	12	28	2012	2012	1	2012	185	2012	185	185					185				
USGS	03451000	00060	87915	12	29	2012	2012	1	2012	312	2012	312	312					312				
USGS	03451000	00060	87915	12	30	2012	2012	1	2012	295	2012	295	295					295				
USGS	03451000	00060	87915	12	31	2012	2012	1	2012	184	2012	184	184					184				

